LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DWN (kW-hr/m^2/day)
63.5,-144.0,2024,1,12,-999.0
64.0,-149.5,2024,1,12,-999.0
64.0,-149.0,2024,1,12,-999.0
64.0,-148.5,2024,1,12,-999.0
64.0,-148.0,2024,1,12,-999.0
64.0,-147.5,2024,1,12,-999.0
64.0,-147.0,2024,1,12,-999.0
64.0,-146.5,2024,1,12,-999.0
64.0,-146.0,2024,1,12,-999.0
64.0,-145.5,2024,1,12,-999.0
64.0,-145.0,2024,1,12,-999.0
64.0,-144.5,2024,1,12,-999.0
64.0,-144.0,2024,1,12,-999.0
64.5,-149.5,2024,1,12,0.1
64.5,-149.0,2024,1,12,-999.0
64.5,-148.5,2024,1,12,0.1
64.5,-148.0,2024,1,12,-999.0
64.5,-147.5,2024,1,12,0.11
64.5,-147.0,2024,1,12,-999.0
64.5,-146.5,2024,1,12,0.11
64.5,-146.0,2024,1,12,-999.0
64.5,-145.5,2024,1,12,0.13
64.5,-145.0,2024,1,12,-999.0
64.5,-144.5,2024,1,12,0.13
64.5,-144.0,2024,1,12,-999.0
65.0,-149.5,2024,1,12,-999.0
65.0,-149.0,2024,1,12,-999.0
65.0,-148.5,2024,1,12,-999.0
65.0,-148.0,2024,1,12,-999.0
65.0,-147.5,2024,1,12,-999.0
65.0,-147.0,2024,1,12,-999.0
65.0,-146.5,2024,1,12,-999.0
65.0,-146.0,2024,1,12,-999.0
65.0,-145.5,2024,1,12,-999.0
65.0,-145.0,2024,1,12,-999.0
65.0,-144.5,2024,1,12,-999.0
65.0,-144.0,2024,1,12,-999.0
65.5,-149.5,2024,1,12,0.07
65.5,-149.0,2024,1,12,-999.0
65.5,-148.5,2024,1,12,0.07
65.5,-148.0,2024,1,12,-999.0
65.5,-147.5,2024,1,12,0.08
65.5,-147.0,2024,1,12,-999.0
65.5,-146.5,2024,1,12,0.08
65.5,-146.0,2024,1,12,-999.0
65.5,-145.5,2024,1,12,0.08
65.5,-145.0,2024,1,12,-999.0
65.5,-144.5,2024,1,12,0.08
65.5,-144.0,2024,1,12,-999.0
63.5,-149.5,2024,1,13,0.17
63.5,-149.0,2024,1,13,-999.0
63.5,-148.5,2024,1,13,0.17
63.5,-148.0,2024,1,13,-999.0
63.5,-147.5,2024,1,13,0.17
63.5,-147.0,2024,1,13,-999.0
63.5,-146.5,2024,1,13,0.17
63.5,-146.0,2024,1,13,-999.0
63.5,-145.5,2024,1,13,0.15
63.5,-145.0,2024,1,13,-999.0
63.5,-144.5,2024,1,13,0.15
63.5,-144.0,2024,1,13,-999.0
64.0,-149.5,2024,1,13,-999.0
64.0,-149.0,2024,1,13,-999.0
64.0,-148.5,2024,1,13,-999.0
64.0,-148.0,2024,1,13,-999.0
64.0,-147.5,2024,1,13,-999.0
64.0,-147.0,2024,1,13,-999.0
64.0,-146.5,2024,1,13,-999.0
64.0,-146.0,2024,1,13,-999.0
64.0,-145.5,2024,1,13,-999.0
64.0,-145.0,2024,1,13,-999.0
64.0,-144.5,2024,1,13,-999.0
64.0,-144.0,2024,1,13,-999.0
64.5,-149.5,2024,1,13,0.13
64.5,-149.0,2024,1,13,-999.0
64.5,-148.5,2024,1,13,0.13
64.5,-148.0,2024,1,13,-999.0
64.5,-147.5,2024,1,13,0.12
64.5,-147.0,2024,1,13,-999.0
64.5,-146.5,2024,1,13,0.12
64.5,-146.0,2024,1,13,-999.0
64.5,-145.5,2024,1,13,0.12
64.5,-145.0,2024,1,13,-999.0
64.5,-144.5,2024,1,13,0.12
64.5,-144.0,2024,1,13,-999.0
65.0,-149.5,2024,1,13,-999.0
65.0,-149.0,2024,1,13,-999.0
65.0,-148.5,2024,1,13,-999.0
65.0,-148.0,2024,1,13,-999.0
65.0,-147.5,2024,1,13,-999.0
65.0,-147.0,2024,1,13,-999.0
65.0,-146.5,2024,1,13,-999.0
65.0,-146.0,2024,1,13,-999.0
65.0,-145.5,2024,1,13,-999.0
65.0,-145.0,2024,1,13,-999.0
65.0,-144.5,2024,1,13,-999.0
65.0,-144.0,2024,1,13,-999.0
65.5,-149.5,2024,1,13,0.07
65.5,-149.0,2024,1,13,-999.0
65.5,-148.5,2024,1,13,0.07
65.5,-148.0,2024,1,13,-999.0
65.5,-147.5,2024,1,13,0.09
65.5,-147.0,2024,1,13,-999.0
65.5,-146.5,2024,1,13,0.09
65.5,-146.0,2024,1,13,-999.0
65.5,-145.5,2024,1,13,0.1
65.5,-145.0,2024,1,13,-999.0
65.5,-144.5,2024,1,13,0.1
65.5,-144.0,2024,1,13,-999.0
63.5,-149.5,2024,1,14,0.14
63.5,-149.0,2024,1,14,-999.0
63.5,-148.5,2024,1,14,0.14
63.5,-148.0,2024,1,14,-999.0
63.5,-147.5,2024,1,14,0.15
63.5,-147.0,2024,1,14,-999.0
63.5,-146.5,2024,1,14,0.15
63.5,-146.0,2024,1,14,-999.0
63.5,-145.5,2024,1,14,0.12
63.5,-145.0,2024,1,14,-999.0
63.5,-144.5,2024,1,14,0.12
63.5,-144.0,2024,1,14,-999.0
64.0,-149.5,2024,1,14,-999.0
64.0,-149.0,2024,1,14,-999.0
64.0,-148.5,2024,1,14,-999.0
64.0,-148.0,2024,1,14,-999.0
64.0,-147.5,2024,1,14,-999.0
64.0,-147.0,2024,1,14,-999.0
64.0,-146.5,2024,1,14,-999.0
64.0,-146.0,2024,1,14,-999.0
64.0,-145.5,2024,1,14,-999.0
64.0,-145.0,2024,1,14,-999.0
64.0,-144.5,2024,1,14,-999.0
64.0,-144.0,2024,1,14,-999.0
64.5,-149.5,2024,1,14,0.11
64.5,-149.0,2024,1,14,-999.0
64.5,-148.5,2024,1,14,0.11
64.5,-148.0,2024,1,14,-999.0
64.5,-147.5,2024,1,14,0.12
64.5,-147.0,2024,1,14,-999.0
64.5,-146.5,2024,1,14,0.12
64.5,-146.0,2024,1,14,-999.0
64.5,-145.5,2024,1,14,0.12
64.5,-145.0,2024,1,14,-999.0
64.5,-144.5,2024,1,14,0.12
64.5,-144.0,2024,1,14,-999.0
65.0,-149.5,2024,1,14,-999.0
65.0,-149.0,2024,1,14,-999.0
65.0,-148.5,2024,1,14,-999.0
65.0,-148.0,2024,1,14,-999.0
65.0,-147.5,2024,1,14,-999.0
65.0,-147.0,2024,1,14,-999.0
65.0,-146.5,2024,1,14,-999.0
65.0,-146.0,2024,1,14,-999.0
65.0,-145.5,2024,1,14,-999.0
65.0,-145.0,2024,1,14,-999.0
65.0,-144.5,2024,1,14,-999.0
65.0,-144.0,2024,1,14,-999.0
65.5,-149.5,2024,1,14,0.07
65.5,-149.0,2024,1,14,-999.0
65.5,-148.5,2024,1,14,0.07
65.5,-148.0,2024,1,14,-999.0
65.5,-147.5,2024,1,14,0.08
65.5,-147.0,2024,1,14,-999.0
65.5,-146.5,2024,1,14,0.08
65.5,-146.0,2024,1,14,-999.0
65.5,-145.5,2024,1,14,0.07
65.5,-145.0,2024,1,14,-999.0
65.5,-144.5,2024,1,14,0.07
65.5,-144.0,2024,1,14,-999.0
63.5,-149.5,2024,1,15,0.1
63.5,-149.0,2024,1,15,-999.0
63.5,-148.5,2024,1,15,0.1
63.5,-148.0,2024,1,15,-999.0
63.5,-147.5,2024,1,15,0.16
63.5,-147.0,2024,1,15,-999.0
63.5,-146.5,2024,1,15,0.16
63.5,-146.0,2024,1,15,-999.0
63.5,-145.5,2024,1,15,0.18
63.5,-145.0,2024,1,15,-999.0
63.5,-144.5,2024,1,15,0.18
63.5,-144.0,2024,1,15,-999.0
64.0,-149.5,2024,1,15,-999.0
64.0,-149.0,2024,1,15,-999.0
64.0,-148.5,2024,1,15,-999.0
64.0,-148.0,2024,1,15,-999.0
64.0,-147.5,2024,1,15,-999.0
64.0,-147.0,2024,1,15,-999.0
64.0,-146.5,2024,1,15,-999.0
64.0,-146.0,2024,1,15,-999.0
64.0,-145.5,2024,1,15,-999.0
64.0,-145.0,2024,1,15,-999.0
64.0,-144.5,2024,1,15,-999.0
64.0,-144.0,2024,1,15,-999.0
64.5,-149.5,2024,1,15,0.11
64.5,-149.0,2024,1,15,-999.0
64.5,-148.5,2024,1,15,0.11
64.5,-148.0,2024,1,15,-999.0
64.5,-147.5,2024,1,15,0.13
64.5,-147.0,2024,1,15,-999.0
64.5,-146.5,2024,1,15,0.13
64.5,-146.0,2024,1,15,-999.0
64.5,-145.5,2024,1,15,0.13
64.5,-145.0,2024,1,15,-999.0
64.5,-144.5,2024,1,15,0.13
64.5,-144.0,2024,1,15,-999.0
65.0,-149.5,2024,1,15,-999.0
65.0,-149.0,2024,1,15,-999.0
65.0,-148.5,2024,1,15,-999.0
65.0,-148.0,2024,1,15,-999.0
65.0,-147.5,2024,1,15,-999.0
65.0,-147.0,2024,1,15,-999.0
65.0,-146.5,2024,1,15,-999.0
65.0,-146.0,2024,1,15,-999.0
65.0,-145.5,2024,1,15,-999.0
65.0,-145.0,2024,1,15,-999.0
65.0,-144.5,2024,1,15,-999.0
65.0,-144.0,2024,1,15,-999.0
65.5,-149.5,2024,1,15,0.08
65.5,-149.0,2024,1,15,-999.0
65.5,-148.5,2024,1,15,0.08
65.5,-148.0,2024,1,15,-999.0
65.5,-147.5,2024,1,15,0.09
65.5,-147.0,2024,1,15,-999.0
65.5,-146.5,2024,1,15,0.09
65.5,-146.0,2024,1,15,-999.0
65.5,-145.5,2024,1,15,0.09
65.5,-145.0,2024,1,15,-999.0
65.5,-144.5,2024,1,15,0.09
65.5,-144.0,2024,1,15,-999.0
63.5,-149.5,2024,1,16,0.14
63.5,-149.0,2024,1,16,-999.0
63.5,-148.5,2024,1,16,0.14
63.5,-148.0,2024,1,16,-999.0
63.5,-147.5,2024,1,16,0.17
63.5,-147.0,2024,1,16,-999.0
63.5,-146.5,2024,1,16,0.17
63.5,-146.0,2024,1,16,-999.0
63.5,-145.5,2024,1,16,0.19
63.5,-145.0,2024,1,16,-999.0
63.5,-144.5,2024,1,16,0.19
63.5,-144.0,2024,1,16,-999.0
64.0,-149.5,2024,1,16,-999.0
64.0,-149.0,2024,1,16,-999.0
64.0,-148.5,2024,1,16,-999.0
64.0,-148.0,2024,1,16,-999.0
64.0,-147.5,2024,1,16,-999.0
64.0,-147.0,2024,1,16,-999.0
64.0,-146.5,2024,1,16,-999.0
64.0,-146.0,2024,1,16,-999.0
64.0,-145.5,2024,1,16,-999.0
64.0,-145.0,2024,1,16,-999.0
64.0,-144.5,2024,1,16,-999.0
64.0,-144.0,2024,1,16,-999.0
64.5,-149.5,2024,1,16,0.13
64.5,-149.0,2024,1,16,-999.0
64.5,-148.5,2024,1,16,0.13
64.5,-148.0,2024,1,16,-999.0
64.5,-147.5,2024,1,16,0.12
64.5,-147.0,2024,1,16,-999.0
64.5,-146.5,2024,1,16,0.12
64.5,-146.0,2024,1,16,-999.0
64.5,-145.5,2024,1,16,0.13
64.5,-145.0,2024,1,16,-999.0
64.5,-144.5,2024,1,16,0.13
64.5,-144.0,2024,1,16,-999.0
65.0,-149.5,2024,1,16,-999.0
65.0,-149.0,2024,1,16,-999.0
65.0,-148.5,2024,1,16,-999.0
65.0,-148.0,2024,1,16,-999.0
65.0,-147.5,2024,1,16,-999.0
65.0,-147.0,2024,1,16,-999.0
65.0,-146.5,2024,1,16,-999.0
65.0,-146.0,2024,1,16,-999.0
65.0,-145.5,2024,1,16,-999.0
65.0,-145.0,2024,1,16,-999.0
65.0,-144.5,2024,1,16,-999.0
65.0,-144.0,2024,1,16,-999.0
65.5,-149.5,2024,1,16,0.09
65.5,-149.0,2024,1,16,-999.0
65.5,-148.5,2024,1,16,0.09
65.5,-148.0,2024,1,16,-999.0
65.5,-147.5,2024,1,16,0.09
65.5,-147.0,2024,1,16,-999.0
65.5,-146.5,2024,1,16,0.09
65.5,-146.0,2024,1,16,-999.0
65.5,-145.5,2024,1,16,0.08
65.5,-145.0,2024,1,16,-999.0
65.5,-144.5,2024,1,16,0.08
65.5,-144.0,2024,1,16,-999.0
63.5,-149.5,2024,1,17,0.13
63.5,-149.0,2024,1,17,-999.0
63.5,-148.5,2024,1,17,0.13
63.5,-148.0,2024,1,17,-999.0
63.5,-147.5,2024,1,17,0.11
63.5,-147.0,2024,1,17,-999.0
63.5,-146.5,2024,1,17,0.11
63.5,-146.0,2024,1,17,-999.0
63.5,-145.5,2024,1,17,0.16
63.5,-145.0,2024,1,17,-999.0
63.5,-144.5,2024,1,17,0.16
63.5,-144.0,2024,1,17,-999.0
64.0,-149.5,2024,1,17,-999.0
64.0,-149.0,2024,1,17,-999.0
64.0,-148.5,2024,1,17,-999.0
64.0,-148.0,2024,1,17,-999.0
64.0,-147.5,2024,1,17,-999.0
64.0,-147.0,2024,1,17,-999.0
64.0,-146.5,2024,1,17,-999.0
64.0,-146.0,2024,1,17,-999.0
64.0,-145.5,2024,1,17,-999.0
64.0,-145.0,2024,1,17,-999.0
64.0,-144.5,2024,1,17,-999.0
64.0,-144.0,2024,1,17,-999.0
64.5,-149.5,2024,1,17,0.13
64.5,-149.0,2024,1,17,-999.0
64.5,-148.5,2024,1,17,0.13
64.5,-148.0,2024,1,17,-999.0
64.5,-147.5,2024,1,17,0.12
64.5,-147.0,2024,1,17,-999.0
64.5,-146.5,2024,1,17,0.12
64.5,-146.0,2024,1,17,-999.0
64.5,-145.5,2024,1,17,0.13
64.5,-145.0,2024,1,17,-999.0
64.5,-144.5,2024,1,17,0.13
64.5,-144.0,2024,1,17,-999.0
65.0,-149.5,2024,1,17,-999.0
65.0,-149.0,2024,1,17,-999.0
65.0,-148.5,2024,1,17,-999.0
65.0,-148.0,2024,1,17,-999.0
65.0,-147.5,2024,1,17,-999.0
65.0,-147.0,2024,1,17,-999.0
65.0,-146.5,2024,1,17,-999.0
65.0,-146.0,2024,1,17,-999.0
65.0,-145.5,2024,1,17,-999.0
65.0,-145.0,2024,1,17,-999.0
65.0,-144.5,2024,1,17,-999.0
65.0,-144.0,2024,1,17,-999.0
65.5,-149.5,2024,1,17,0.08
65.5,-149.0,2024,1,17,-999.0
65.5,-148.5,2024,1,17,0.08
65.5,-148.0,2024,1,17,-999.0
65.5,-147.5,2024,1,17,0.1
65.5,-147.0,2024,1,17,-999.0
65.5,-146.5,2024,1,17,0.1
65.5,-146.0,2024,1,17,-999.0
65.5,-145.5,2024,1,17,0.09
65.5,-145.0,2024,1,17,-999.0
65.5,-144.5,2024,1,17,0.09
65.5,-144.0,2024,1,17,-999.0
63.5,-149.5,2024,1,18,0.15
63.5,-149.0,2024,1,18,-999.0
63.5,-148.5,2024,1,18,0.15
63.5,-148.0,2024,1,18,-999.0
63.5,-147.5,2024,1,18,0.15
63.5,-147.0,2024,1,18,-999.0
63.5,-146.5,2024,1,18,0.15
63.5,-146.0,2024,1,18,-999.0
63.5,-145.5,2024,1,18,0.16
63.5,-145.0,2024,1,18,-999.0
63.5,-144.5,2024,1,18,0.16
63.5,-144.0,2024,1,18,-999.0
64.0,-149.5,2024,1,18,-999.0
64.0,-149.0,2024,1,18,-999.0
64.0,-148.5,2024,1,18,-999.0
64.0,-148.0,2024,1,18,-999.0
64.0,-147.5,2024,1,18,-999.0
64.0,-147.0,2024,1,18,-999.0
64.0,-146.5,2024,1,18,-999.0
64.0,-146.0,2024,1,18,-999.0
64.0,-145.5,2024,1,18,-999.0
64.0,-145.0,2024,1,18,-999.0
64.0,-144.5,2024,1,18,-999.0
64.0,-144.0,2024,1,18,-999.0
64.5,-149.5,2024,1,18,0.13
64.5,-149.0,2024,1,18,-999.0
64.5,-148.5,2024,1,18,0.13
64.5,-148.0,2024,1,18,-999.0
64.5,-147.5,2024,1,18,0.13
64.5,-147.0,2024,1,18,-999.0
64.5,-146.5,2024,1,18,0.13
64.5,-146.0,2024,1,18,-999.0
64.5,-145.5,2024,1,18,0.13
64.5,-145.0,2024,1,18,-999.0
64.5,-144.5,2024,1,18,0.13
64.5,-144.0,2024,1,18,-999.0
65.0,-149.5,2024,1,18,-999.0
65.0,-149.0,2024,1,18,-999.0
65.0,-148.5,2024,1,18,-999.0
65.0,-148.0,2024,1,18,-999.0
65.0,-147.5,2024,1,18,-999.0
65.0,-147.0,2024,1,18,-999.0
65.0,-146.5,2024,1,18,-999.0
65.0,-146.0,2024,1,18,-999.0
65.0,-145.5,2024,1,18,-999.0
65.0,-145.0,2024,1,18,-999.0
65.0,-144.5,2024,1,18,-999.0
65.0,-144.0,2024,1,18,-999.0
65.5,-149.5,2024,1,18,0.08
65.5,-149.0,2024,1,18,-999.0
65.5,-148.5,2024,1,18,0.08
65.5,-148.0,2024,1,18,-999.0
65.5,-147.5,2024,1,18,0.1
65.5,-147.0,2024,1,18,-999.0
65.5,-146.5,2024,1,18,0.1
65.5,-146.0,2024,1,18,-999.0
65.5,-145.5,2024,1,18,0.06
65.5,-145.0,2024,1,18,-999.0
65.5,-144.5,2024,1,18,0.06
65.5,-144.0,2024,1,18,-999.0
63.5,-149.5,2024,1,19,0.3
63.5,-149.0,2024,1,19,-999.0
63.5,-148.5,2024,1,19,0.3
63.5,-148.0,2024,1,19,-999.0
63.5,-147.5,2024,1,19,0.26
63.5,-147.0,2024,1,19,-999.0
63.5,-146.5,2024,1,19,0.26
63.5,-146.0,2024,1,19,-999.0
63.5,-145.5,2024,1,19,0.18
63.5,-145.0,2024,1,19,-999.0
63.5,-144.5,2024,1,19,0.18
63.5,-144.0,2024,1,19,-999.0
64.0,-149.5,2024,1,19,-999.0
64.0,-149.0,2024,1,19,-999.0
64.0,-148.5,2024,1,19,-999.0
64.0,-148.0,2024,1,19,-999.0
64.0,-147.5,2024,1,19,-999.0
64.0,-147.0,2024,1,19,-999.0
64.0,-146.5,2024,1,19,-999.0
64.0,-146.0,2024,1,19,-999.0
64.0,-145.5,2024,1,19,-999.0
64.0,-145.0,2024,1,19,-999.0
64.0,-144.5,2024,1,19,-999.0
64.0,-144.0,2024,1,19,-999.0
64.5,-149.5,2024,1,19,0.22
64.5,-149.0,2024,1,19,-999.0
64.5,-148.5,2024,1,19,0.22
64.5,-148.0,2024,1,19,-999.0
64.5,-147.5,2024,1,19,0.21
64.5,-147.0,2024,1,19,-999.0
64.5,-146.5,2024,1,19,0.21
64.5,-146.0,2024,1,19,-999.0
64.5,-145.5,2024,1,19,0.22
64.5,-145.0,2024,1,19,-999.0
64.5,-144.5,2024,1,19,0.22
64.5,-144.0,2024,1,19,-999.0
65.0,-149.5,2024,1,19,-999.0
65.0,-149.0,2024,1,19,-999.0
65.0,-148.5,2024,1,19,-999.0
65.0,-148.0,2024,1,19,-999.0
65.0,-147.5,2024,1,19,-999.0
65.0,-147.0,2024,1,19,-999.0
65.0,-146.5,2024,1,19,-999.0
65.0,-146.0,2024,1,19,-999.0
65.0,-145.5,2024,1,19,-999.0
65.0,-145.0,2024,1,19,-999.0
65.0,-144.5,2024,1,19,-999.0
65.0,-144.0,2024,1,19,-999.0
65.5,-149.5,2024,1,19,0.13
65.5,-149.0,2024,1,19,-999.0
65.5,-148.5,2024,1,19,0.13
65.5,-148.0,2024,1,19,-999.0
65.5,-147.5,2024,1,19,0.16
65.5,-147.0,2024,1,19,-999.0
65.5,-146.5,2024,1,19,0.16
65.5,-146.0,2024,1,19,-999.0
65.5,-145.5,2024,1,19,0.16
65.5,-145.0,2024,1,19,-999.0
65.5,-144.5,2024,1,19,0.16
65.5,-144.0,2024,1,19,-999.0
63.5,-149.5,2024,1,20,0.29
63.5,-149.0,2024,1,20,-999.0
63.5,-148.5,2024,1,20,0.29
63.5,-148.0,2024,1,20,-999.0
63.5,-147.5,2024,1,20,0.26
63.5,-147.0,2024,1,20,-999.0
63.5,-146.5,2024,1,20,0.26
63.5,-146.0,2024,1,20,-999.0
63.5,-145.5,2024,1,20,0.25
63.5,-145.0,2024,1,20,-999.0
63.5,-144.5,2024,1,20,0.25
63.5,-144.0,2024,1,20,-999.0
64.0,-149.5,2024,1,20,-999.0
64.0,-149.0,2024,1,20,-999.0
64.0,-148.5,2024,1,20,-999.0
64.0,-148.0,2024,1,20,-999.0
64.0,-147.5,2024,1,20,-999.0
64.0,-147.0,2024,1,20,-999.0
64.0,-146.5,2024,1,20,-999.0
64.0,-146.0,2024,1,20,-999.0
64.0,-145.5,2024,1,20,-999.0
64.0,-145.0,2024,1,20,-999.0
64.0,-144.5,2024,1,20,-999.0
64.0,-144.0,2024,1,20,-999.0
64.5,-149.5,2024,1,20,0.25
64.5,-149.0,2024,1,20,-999.0
64.5,-148.5,2024,1,20,0.25
64.5,-148.0,2024,1,20,-999.0
64.5,-147.5,2024,1,20,0.26
64.5,-147.0,2024,1,20,-999.0
64.5,-146.5,2024,1,20,0.26
64.5,-146.0,2024,1,20,-999.0
64.5,-145.5,2024,1,20,0.24
64.5,-145.0,2024,1,20,-999.0
64.5,-144.5,2024,1,20,0.24
64.5,-144.0,2024,1,20,-999.0
65.0,-149.5,2024,1,20,-999.0
65.0,-149.0,2024,1,20,-999.0
65.0,-148.5,2024,1,20,-999.0
65.0,-148.0,2024,1,20,-999.0
65.0,-147.5,2024,1,20,-999.0
65.0,-147.0,2024,1,20,-999.0
65.0,-146.5,2024,1,20,-999.0
65.0,-146.0,2024,1,20,-999.0
65.0,-145.5,2024,1,20,-999.0
65.0,-145.0,2024,1,20,-999.0
65.0,-144.5,2024,1,20,-999.0
65.0,-144.0,2024,1,20,-999.0
65.5,-149.5,2024,1,20,0.18
65.5,-149.0,2024,1,20,-999.0
65.5,-148.5,2024,1,20,0.18
65.5,-148.0,2024,1,20,-999.0
65.5,-147.5,2024,1,20,0.19
65.5,-147.0,2024,1,20,-999.0
65.5,-146.5,2024,1,20,0.19
65.5,-146.0,2024,1,20,-999.0
65.5,-145.5,2024,1,20,0.17
65.5,-145.0,2024,1,20,-999.0
65.5,-144.5,2024,1,20,0.17
65.5,-144.0,2024,1,20,-999.0
63.5,-149.5,2024,1,21,0.33
63.5,-149.0,2024,1,21,-999.0
63.5,-148.5,2024,1,21,0.33
63.5,-148.0,2024,1,21,-999.0
63.5,-147.5,2024,1,21,0.32
63.5,-147.0,2024,1,21,-999.0
63.5,-146.5,2024,1,21,0.32
63.5,-146.0,2024,1,21,-999.0
63.5,-145.5,2024,1,21,0.25
63.5,-145.0,2024,1,21,-999.0
63.5,-144.5,2024,1,21,0.25
63.5,-144.0,2024,1,21,-999.0
64.0,-149.5,2024,1,21,-999.0
64.0,-149.0,2024,1,21,-999.0
64.0,-148.5,2024,1,21,-999.0
64.0,-148.0,2024,1,21,-999.0
64.0,-147.5,2024,1,21,-999.0
64.0,-147.0,2024,1,21,-999.0
64.0,-146.5,2024,1,21,-999.0
64.0,-146.0,2024,1,21,-999.0
64.0,-145.5,2024,1,21,-999.0
64.0,-145.0,2024,1,21,-999.0
64.0,-144.5,2024,1,21,-999.0
64.0,-144.0,2024,1,21,-999.0
64.5,-149.5,2024,1,21,0.26
64.5,-149.0,2024,1,21,-999.0
64.5,-148.5,2024,1,21,0.26
64.5,-148.0,2024,1,21,-999.0
64.5,-147.5,2024,1,21,0.25
64.5,-147.0,2024,1,21,-999.0
64.5,-146.5,2024,1,21,0.25
64.5,-146.0,2024,1,21,-999.0
64.5,-145.5,2024,1,21,0.25
64.5,-145.0,2024,1,21,-999.0
64.5,-144.5,2024,1,21,0.25
64.5,-144.0,2024,1,21,-999.0
65.0,-149.5,2024,1,21,-999.0
65.0,-149.0,2024,1,21,-999.0
65.0,-148.5,2024,1,21,-999.0
65.0,-148.0,2024,1,21,-999.0
65.0,-147.5,2024,1,21,-999.0
65.0,-147.0,2024,1,21,-999.0
65.0,-146.5,2024,1,21,-999.0
65.0,-146.0,2024,1,21,-999.0
65.0,-145.5,2024,1,21,-999.0
65.0,-145.0,2024,1,21,-999.0
65.0,-144.5,2024,1,21,-999.0
65.0,-144.0,2024,1,21,-999.0
65.5,-149.5,2024,1,21,0.19
65.5,-149.0,2024,1,21,-999.0
65.5,-148.5,2024,1,21,0.19
65.5,-148.0,2024,1,21,-999.0
65.5,-147.5,2024,1,21,0.2
65.5,-147.0,2024,1,21,-999.0
65.5,-146.5,2024,1,21,0.2
65.5,-146.0,2024,1,21,-999.0
65.5,-145.5,2024,1,21,0.19
65.5,-145.0,2024,1,21,-999.0
65.5,-144.5,2024,1,21,0.19
65.5,-144.0,2024,1,21,-999.0
63.5,-149.5,2024,1,22,0.37
63.5,-149.0,2024,1,22,-999.0
63.5,-148.5,2024,1,22,0.37
63.5,-148.0,2024,1,22,-999.0
63.5,-147.5,2024,1,22,0.35
63.5,-147.0,2024,1,22,-999.0
63.5,-146.5,2024,1,22,0.35
63.5,-146.0,2024,1,22,-999.0
63.5,-145.5,2024,1,22,0.31
63.5,-145.0,2024,1,22,-999.0
63.5,-144.5,2024,1,22,0.31
63.5,-144.0,2024,1,22,-999.0
64.0,-149.5,2024,1,22,-999.0
64.0,-149.0,2024,1,22,-999.0
64.0,-148.5,2024,1,22,-999.0
64.0,-148.0,2024,1,22,-999.0
64.0,-147.5,2024,1,22,-999.0
64.0,-147.0,2024,1,22,-999.0
64.0,-146.5,2024,1,22,-999.0
64.0,-146.0,2024,1,22,-999.0
64.0,-145.5,2024,1,22,-999.0
64.0,-145.0,2024,1,22,-999.0
64.0,-144.5,2024,1,22,-999.0
64.0,-144.0,2024,1,22,-999.0
64.5,-149.5,2024,1,22,0.3
64.5,-149.0,2024,1,22,-999.0
64.5,-148.5,2024,1,22,0.3
64.5,-148.0,2024,1,22,-999.0
64.5,-147.5,2024,1,22,0.29
64.5,-147.0,2024,1,22,-999.0
64.5,-146.5,2024,1,22,0.29
64.5,-146.0,2024,1,22,-999.0
64.5,-145.5,2024,1,22,0.26
64.5,-145.0,2024,1,22,-999.0
64.5,-144.5,2024,1,22,0.26
64.5,-144.0,2024,1,22,-999.0
65.0,-149.5,2024,1,22,-999.0
65.0,-149.0,2024,1,22,-999.0
65.0,-148.5,2024,1,22,-999.0
65.0,-148.0,2024,1,22,-999.0
65.0,-147.5,2024,1,22,-999.0
65.0,-147.0,2024,1,22,-999.0
65.0,-146.5,2024,1,22,-999.0
65.0,-146.0,2024,1,22,-999.0
65.0,-145.5,2024,1,22,-999.0
65.0,-145.0,2024,1,22,-999.0
65.0,-144.5,2024,1,22,-999.0
65.0,-144.0,2024,1,22,-999.0
65.5,-149.5,2024,1,22,0.22
65.5,-149.0,2024,1,22,-999.0
65.5,-148.5,2024,1,22,0.22
65.5,-148.0,2024,1,22,-999.0
65.5,-147.5,2024,1,22,0.22
65.5,-147.0,2024,1,22,-999.0
65.5,-146.5,2024,1,22,0.22
65.5,-146.0,2024,1,22,-999.0
65.5,-145.5,2024,1,22,0.22
65.5,-145.0,2024,1,22,-999.0
65.5,-144.5,2024,1,22,0.22
65.5,-144.0,2024,1,22,-999.0
63.5,-149.5,2024,1,23,0.34
63.5,-149.0,2024,1,23,-999.0
63.5,-148.5,2024,1,23,0.34
63.5,-148.0,2024,1,23,-999.0
63.5,-147.5,2024,1,23,0.35
63.5,-147.0,2024,1,23,-999.0
63.5,-146.5,2024,1,23,0.35
63.5,-146.0,2024,1,23,-999.0
63.5,-145.5,2024,1,23,0.36
63.5,-145.0,2024,1,23,-999.0
63.5,-144.5,2024,1,23,0.36
63.5,-144.0,2024,1,23,-999.0
64.0,-149.5,2024,1,23,-999.0
64.0,-149.0,2024,1,23,-999.0
64.0,-148.5,2024,1,23,-999.0
64.0,-148.0,2024,1,23,-999.0
64.0,-147.5,2024,1,23,-999.0
64.0,-147.0,2024,1,23,-999.0
64.0,-146.5,2024,1,23,-999.0
64.0,-146.0,2024,1,23,-999.0
64.0,-145.5,2024,1,23,-999.0
64.0,-145.0,2024,1,23,-999.0
64.0,-144.5,2024,1,23,-999.0
64.0,-144.0,2024,1,23,-999.0
